Id,Class
5795,3
5796,3
5797,3
5798,3
5799,9
5800,9
5801,9
5802,9
5803,9
5804,9
5805,9
5806,9
5807,9
5808,3
5809,3
5810,3
5811,3
5812,3
5813,3
5814,9
5815,9
5816,9
5817,3
5818,3
5819,3
5820,3
5821,3
5822,3
5823,3
5824,3
5825,3
5826,9
5827,9
5828,9
5829,3
5830,3
5831,3
5832,3
5833,3
5834,3
5835,3
5836,3
5837,3
5838,9
5839,9
5840,9
5841,3
5842,3
5843,3
5844,3
5845,3
5846,3
5847,9
5848,9
5849,9
5850,9
5851,9
5852,9
5853,3
5854,3
5855,3
5856,3
5857,3
5858,3
5859,3
5860,3
5861,3
5862,9
5863,9
5864,9
5865,9
5866,9
5867,9
5868,3
5869,3
5870,3
5871,3
5872,3
5873,3
5874,3
5875,3
5876,3
5877,9
5878,9
5879,9
5880,9
5881,9
5882,9
5883,9
5884,9
5885,9
5886,3
5887,3
5888,3
5889,9
5890,9
5891,9
5892,9
5893,9
5894,9
5895,3
5896,3
5897,3
5898,9
5899,9
5900,9
5901,3
5902,3
5903,3
5904,9
5905,9
5906,9
5907,9
5908,9
5909,9
5910,3
5911,3
5912,3
5913,3
5914,3
5915,3
5916,9
5917,9
5918,9
5919,3
5920,3
5921,3
5922,9
5923,9
5924,9
5925,3
5926,3
5927,3
5928,9
5929,9
5930,9
5931,9
5932,9
5933,9
5934,9
5935,9
5936,9
5937,9
5938,9
5939,9
5940,9
5941,9
5942,9
5943,3
5944,3
5945,3
5946,3
5947,3
5948,3
5949,3
5950,3
5951,3
5952,3
5953,3
5954,3
5955,3
5956,3
5957,3
5958,9
5959,9
5960,9
5961,9
5962,9
5963,9
5964,3
5965,3
5966,3
5967,3
5968,3
5969,3
5970,3
5971,3
5972,3
5973,9
5974,9
5975,9
5976,9
5977,9
5978,9
5979,3
5980,3
5981,3
5982,3
5983,3
5984,3
5985,9
5986,9
5987,9
5988,3
5989,3
5990,3
5991,3
5992,3
5993,3
5994,3
5995,3
5996,3
5997,9
5998,9
5999,9
6000,9
6001,9
6002,9
6003,9
6004,9
6005,9
6006,9
6007,9
6008,9
6009,9
6010,9
6011,9
6012,9
6013,9
6014,9
6015,9
6016,9
6017,9
6018,9
6019,9
6020,9
6021,9
6022,9
6023,9
6024,3
6025,3
6026,3
6027,3
6028,3
6029,3
6030,3
6031,3
6032,3
6033,3
6034,3
6035,3
6036,3
6037,3
6038,3
6039,3
6040,3
6041,3
6042,9
6043,9
6044,9
6045,9
6046,9
6047,9
6048,3
6049,3
6050,3
6051,9
6052,9
6053,9
6054,3
6055,3
6056,3
6057,3
6058,3
6059,3
6060,9
6061,9
6062,9
6063,9
6064,9
6065,9
6066,9
6067,9
6068,9
6069,9
6070,9
6071,9
6072,9
6073,9
6074,9
6075,3
6076,3
6077,3
6078,3
6079,3
6080,3
6081,9
6082,9
6083,9
6084,3
6085,3
6086,3
6087,3
6088,3
6089,3
6090,3
6091,3
6092,3
6093,9
6094,9
6095,9
6096,3
6097,3
6098,3
6099,3
6100,3
6101,3
6102,3
6103,3
6104,3
6105,9
6106,9
6107,9
6108,3
6109,3
6110,3
6111,9
6112,9
6113,9
6114,3
6115,3
6116,3
6117,9
6118,9
6119,9
6120,3
6121,3
6122,3
6123,9
6124,9
6125,9
6126,3
6127,3
6128,3
6129,9
6130,9
6131,9
6132,9
6133,9
6134,9
6135,9
6136,9
6137,9
6138,9
6139,9
6140,9
6141,3
6142,3
6143,3
6144,3
6145,3
6146,3
6147,9
6148,9
6149,9
6150,9
6151,9
6152,9
6153,9
6154,9
6155,9
6156,9
6157,9
6158,9
6159,3
6160,3
6161,3
6162,3
6163,3
6164,3
6165,3
6166,3
6167,3
6168,9
6169,9
6170,9
6171,9
6172,9
6173,9
6174,3
6175,3
6176,3
6177,9
6178,9
6179,9
6180,3
6181,3
6182,3
6183,3
6184,3
6185,3
6186,9
6187,9
6188,9
6189,3
6190,3
6191,3
6192,3
6193,3
6194,3
6195,9
6196,9
6197,9
6198,3
6199,3
6200,3
6201,3
6202,3
6203,3
6204,9
6205,9
6206,9
6207,9
6208,9
6209,9
6210,3
6211,3
6212,3
6213,3
6214,3
6215,3
6216,9
6217,9
6218,9
6219,9
6220,9
6221,9
6222,3
6223,3
6224,3
6225,9
6226,9
6227,9
6228,9
6229,9
6230,9
6231,3
6232,3
6233,3
6234,9
6235,9
6236,9
6237,3
6238,3
6239,3
6240,9
6241,9
6242,9
6243,3
6244,3
6245,3
6246,3
6247,3
6248,3
6249,3
6250,3
6251,3
6252,9
6253,9
6254,9
6255,9
6256,9
6257,9
6258,9
6259,9
6260,9
6261,3
6262,3
6263,3
6264,9
6265,9
6266,9
6267,3
6268,3
6269,3
6270,9
6271,9
6272,9
6273,3
6274,3
6275,3
6276,3
6277,3
6278,3
6279,3
6280,3
6281,3
6282,9
6283,9
6284,9
6285,3
6286,3
6287,3
6288,3
6289,3
6290,3
6291,3
6292,3
6293,3
6294,3
6295,3
6296,3
6297,3
6298,3
6299,3
6300,9
6301,9
6302,9
6303,3
6304,3
6305,3
6306,3
6307,3
6308,3
6309,3
6310,3
6311,3
6312,3
6313,3
6314,3
6315,3
6316,3
6317,3
6318,3
6319,3
6320,3
6321,3
6322,3
6323,3
6324,9
6325,9
6326,9
6327,9
6328,9
6329,9
6330,9
6331,9
6332,9
6333,9
6334,9
6335,9
6336,9
6337,9
6338,9
6339,3
6340,3
6341,3
6342,3
6343,3
6344,3
6345,9
6346,9
6347,9
6348,3
6349,3
6350,3
6351,9
6352,9
6353,9
6354,9
6355,9
6356,9
6357,3
6358,3
6359,3
6360,9
6361,9
6362,9
6363,9
6364,9
6365,9
6366,9
6367,9
6368,9
6369,3
6370,3
6371,3
6372,3
6373,3
6374,3
6375,3
6376,3
6377,3
6378,3
6379,3
6380,3
6381,9
6382,9
6383,9
6384,9
6385,9
6386,9
6387,3
6388,3
6389,3
6390,3
6391,3
6392,3
6393,3
6394,3
6395,3
6396,3
6397,3
6398,3
6399,9
6400,9
6401,9
6402,9
6403,9
6404,9
6405,3
6406,3
6407,3
6408,3
6409,3
6410,3
6411,9
6412,9
6413,9
6414,9
6415,9
6416,9
6417,3
6418,3
6419,3
6420,9
6421,9
6422,9
6423,9
6424,9
6425,9
6426,3
6427,3
6428,3
6429,3
6430,3
6431,3
6432,3
6433,3
6434,3
6435,3
6436,3
6437,3
6438,9
6439,9
6440,9
6441,3
6442,3
6443,3
6444,3
6445,3
6446,3
6447,3
6448,3
6449,3
6450,3
6451,3
6452,3
6453,3
6454,3
6455,3
6456,3
6457,3
6458,3
6459,9
6460,9
6461,9
6462,3
6463,3
6464,3
6465,9
6466,9
6467,9
6468,3
6469,3
6470,3
6471,3
6472,3
6473,3
6474,3
6475,3
6476,3
6477,9
6478,9
6479,9
6480,9
6481,9
6482,9
6483,9
6484,9
6485,9
6486,9
6487,9
6488,9
6489,9
6490,9
6491,9
6492,9
6493,9
6494,9
6495,9
6496,9
6497,9
6498,3
6499,3
6500,3
6501,3
6502,3
6503,3
6504,3
6505,3
6506,3
6507,9
6508,9
6509,9
6510,9
6511,9
6512,9
6513,9
6514,9
6515,9
6516,9
6517,9
6518,9
6519,9
6520,9
6521,9
6522,9
6523,9
6524,9
6525,3
6526,3
6527,3
6528,3
6529,3
6530,3
6531,3
6532,3
6533,3
6534,9
6535,9
6536,9
6537,9
6538,9
6539,9
6540,9
6541,9
6542,9
6543,9
6544,9
6545,9
6546,3
6547,3
6548,3
6549,3
6550,3
6551,3
6552,9
6553,9
6554,9
6555,3
6556,3
6557,3
6558,3
6559,3
6560,3
6561,3
6562,3
6563,3
6564,3
6565,3
6566,3
6567,9
6568,9
6569,9
6570,3
6571,3
6572,3
6573,9
6574,9
6575,9
6576,3
6577,3
6578,3
6579,9
6580,9
6581,9
6582,3
6583,3
6584,3
6585,3
6586,3
6587,3
6588,9
6589,9
6590,9
6591,3
6592,3
6593,3
6594,9
6595,9
6596,9
6597,9
6598,9
6599,9
6600,3
6601,3
6602,3
6603,3
6604,3
6605,3
6606,3
6607,3
6608,3
6609,3
6610,3
6611,3
6612,9
6613,9
6614,9
6615,3
6616,3
6617,3
6618,3
6619,3
6620,3
6621,9
6622,9
6623,9
6624,9
6625,9
6626,9
6627,9
6628,9
6629,9
6630,3
6631,3
6632,3
6633,3
6634,3
6635,3
6636,9
6637,9
6638,9
6639,3
6640,3
6641,3
6642,3
6643,3
6644,3
6645,3
6646,3
6647,3
6648,3
6649,3
6650,3
6651,3
6652,3
6653,3
6654,3
6655,3
6656,3
6657,3
6658,3
6659,3
6660,9
6661,9
6662,9
6663,3
6664,3
6665,3
6666,9
6667,9
6668,9
6669,3
6670,3
6671,3
6672,3
6673,3
6674,3
6675,9
6676,9
6677,9
6678,9
6679,9
6680,9
6681,3
6682,3
6683,3
6684,3
6685,3
6686,3
6687,3
6688,3
6689,3
6690,9
6691,9
6692,9
6693,9
6694,9
6695,9
6696,3
6697,3
6698,3
6699,3
6700,3
6701,3
6702,9
6703,9
6704,9
6705,3
6706,3
6707,3
6708,3
6709,3
6710,3
6711,9
6712,9
6713,9
6714,9
6715,9
6716,9
6717,3
6718,3
6719,3
6720,9
6721,9
6722,9
6723,3
6724,3
6725,3
6726,9
6727,9
6728,9
6729,3
6730,3
6731,3
6732,3
6733,3
6734,3
6735,9
6736,9
6737,9
6738,9
6739,9
6740,9
6741,9
6742,9
6743,9
6744,9
6745,9
6746,9
6747,9
6748,9
6749,9
6750,9
6751,9
6752,9
6753,3
6754,3
6755,3
6756,9
6757,9
6758,9
6759,3
6760,3
6761,3
6762,3
6763,3
6764,3
6765,3
6766,3
6767,3
6768,9
6769,9
6770,9
6771,9
6772,9
6773,9
6774,9
6775,9
6776,9
6777,3
6778,3
6779,3
6780,3
6781,3
6782,3
6783,3
6784,3
6785,3
6786,9
6787,9
6788,9
6789,3
6790,3
6791,3
6792,3
6793,3
6794,3
6795,9
6796,9
6797,9
6798,9
6799,9
6800,9
6801,3
6802,3
6803,3
6804,9
6805,9
6806,9
6807,9
6808,9
6809,9
6810,9
6811,9
6812,9
6813,3
6814,3
6815,3
6816,3
6817,3
6818,3
6819,3
6820,3
6821,3
6822,9
6823,9
6824,9
6825,9
6826,9
6827,9
6828,3
6829,3
6830,3
6831,3
6832,3
6833,3
6834,9
6835,9
6836,9
6837,3
6838,3
6839,3
6840,9
6841,9
6842,9
6843,3
6844,3
6845,3
6846,9
6847,9
6848,9
6849,3
6850,3
6851,3
6852,3
6853,3
6854,3
6855,3
6856,3
6857,3
6858,9
6859,9
6860,9
6861,3
6862,3
6863,3
6864,3
6865,3
6866,3
6867,9
6868,9
6869,9
6870,9
6871,9
6872,9
6873,3
6874,3
6875,3
6876,3
6877,3
6878,3
6879,9
6880,9
6881,9
6882,3
6883,3
6884,3
6885,9
6886,9
6887,9
6888,3
6889,3
6890,3
6891,9
6892,9
6893,9
6894,9
6895,9
6896,9
6897,3
6898,3
6899,3
6900,3
6901,3
6902,3
6903,3
6904,3
6905,3
6906,9
6907,9
6908,9
6909,3
6910,3
6911,3
6912,9
6913,9
6914,9
6915,3
6916,3
6917,3
6918,9
6919,9
6920,9
6921,3
6922,3
6923,3
6924,3
6925,3
6926,3
6927,3
6928,3
6929,3
6930,9
6931,9
6932,9
6933,9
6934,9
6935,9
6936,9
6937,9
6938,9
6939,9
6940,9
6941,9
6942,9
6943,9
6944,9
6945,3
6946,3
6947,3
6948,3
6949,3
6950,3
6951,3
6952,3
6953,3
6954,3
6955,3
6956,3
6957,9
6958,9
6959,9
6960,9
6961,9
6962,9
6963,3
6964,3
6965,3
6966,9
6967,9
6968,9
6969,3
6970,3
6971,3
6972,9
6973,9
6974,9
6975,9
6976,9
6977,9
6978,9
6979,9
6980,9
6981,3
6982,3
6983,3
6984,3
6985,3
6986,3
6987,3
6988,3
6989,3
6990,9
6991,9
6992,9
6993,9
6994,9
6995,9
6996,3
6997,3
6998,3
6999,9
7000,9
7001,9
7002,3
7003,3
7004,3
7005,9
7006,9
7007,9
7008,9
7009,9
7010,9
7011,3
7012,3
7013,3
7014,3
7015,3
7016,3
7017,9
7018,9
7019,9
7020,9
7021,9
7022,9
7023,9
7024,9
7025,9
7026,3
7027,3
7028,3
7029,3
7030,3
7031,3
7032,3
7033,3
7034,3
7035,9
7036,9
7037,9
7038,9
7039,9
7040,9
7041,3
7042,3
7043,3
7044,9
7045,9
7046,9
7047,3
7048,3
7049,3
7050,3
7051,3
7052,3
7053,3
7054,3
7055,3
7056,3
7057,3
7058,3
7059,3
7060,3
7061,3
7062,3
7063,3
7064,3
7065,9
7066,9
7067,9
7068,9
7069,9
7070,9
7071,9
7072,9
7073,9
7074,3
7075,3
7076,3
7077,9
7078,9
7079,9
7080,3
7081,3
7082,3
7083,3
7084,3
7085,3
7086,3
7087,3
7088,3
7089,3
7090,3
7091,3
7092,9
7093,9
7094,9
7095,3
7096,3
7097,3
7098,9
7099,9
7100,9
7101,9
7102,9
7103,9
7104,3
7105,3
7106,3
7107,9
7108,9
7109,9
7110,3
7111,3
7112,3
7113,3
7114,3
7115,3
7116,3
7117,3
7118,3
7119,9
7120,9
7121,9
7122,3
7123,3
7124,3
7125,3
7126,3
7127,3
7128,3
7129,3
7130,3
7131,3
7132,3
7133,3
7134,3
7135,3
7136,3
7137,3
7138,3
7139,3
7140,3
7141,3
7142,3
7143,9
7144,9
7145,9
7146,3
7147,3
7148,3
7149,9
7150,9
7151,9
7152,3
7153,3
7154,3
7155,9
7156,9
7157,9
7158,3
7159,3
7160,3
7161,9
7162,9
7163,9
7164,3
7165,3
7166,3
7167,3
7168,3
7169,3
7170,3
7171,3
7172,3
7173,3
7174,3
7175,3
7176,9
7177,9
7178,9
7179,3
7180,3
7181,3
7182,3
7183,3
7184,3
7185,3
7186,3
7187,3
7188,9
7189,9
7190,9
7191,9
7192,9
7193,9
7194,3
7195,3
7196,3
7197,3
7198,3
7199,3
7200,9
7201,9
7202,9
7203,9
7204,9
7205,9
7206,3
7207,3
7208,3
7209,3
7210,3
7211,3
7212,3
7213,3
7214,3
7215,9
7216,9
7217,9
7218,3
7219,3
7220,3
7221,3
7222,3
7223,3
7224,9
7225,9
7226,9
7227,9
7228,9
7229,9
7230,9
7231,9
7232,9
7233,9
7234,9
7235,9
7236,9
7237,9
7238,9
7239,3
7240,3
7241,3
7242,3
7243,3
7244,3
7245,9
7246,9
7247,9
7248,3
7249,3
7250,3
7251,3
7252,3
7253,3
7254,9
7255,9
7256,9
7257,9
7258,9
7259,9
7260,3
7261,3
7262,3
7263,9
7264,9
7265,9
7266,3
7267,3
7268,3
7269,3
7270,3
7271,3
7272,9
7273,9
7274,9
7275,3
7276,3
7277,3
7278,3
7279,3
7280,3
7281,3
7282,3
7283,3
7284,9
7285,9
7286,9
7287,9
7288,9
7289,9
7290,3
7291,3
7292,3
7293,9
7294,9
7295,9
7296,9
7297,9
7298,9
7299,3
7300,3
7301,3
7302,3
7303,3
7304,3
7305,9
7306,9
7307,9
7308,9
7309,9
7310,9
7311,3
7312,3
7313,3
7314,9
7315,9
7316,9
7317,9
7318,9
7319,9
7320,3
7321,3
7322,3
7323,9
7324,9
7325,9
7326,3
7327,3
7328,3
7329,3
7330,3
7331,3
7332,3
7333,3
7334,3
7335,3
7336,3
7337,3
7338,9
7339,9
7340,9
7341,9
7342,9
7343,9
7344,3
7345,3
7346,3
7347,9
7348,9
7349,9
7350,9
7351,9
7352,9
7353,3
7354,3
7355,3
7356,9
7357,9
7358,9
7359,9
7360,9
7361,9
7362,9
7363,9
7364,9
7365,9
7366,9
7367,9
7368,3
7369,3
7370,3
7371,3
7372,3
7373,3
7374,9
7375,9
7376,9
7377,9
7378,9
7379,9
7380,9
7381,9
7382,9
7383,9
7384,9
7385,9
7386,9
7387,9
7388,9
7389,9
7390,9
7391,9
7392,3
7393,3
7394,3
7395,3
7396,3
7397,3
7398,9
7399,9
7400,9
7401,3
7402,3
7403,3
7404,9
7405,9
7406,9
7407,9
7408,9
7409,9
7410,9
7411,9
7412,9
7413,3
7414,3
7415,3
7416,3
7417,3
7418,3
7419,9
7420,9
7421,9
7422,9
7423,9
7424,9
7425,9
7426,9
7427,9
7428,9
7429,9
7430,9
7431,3
7432,3
7433,3
7434,3
7435,3
7436,3
7437,3
7438,3
7439,3
7440,9
7441,9
7442,9
7443,9
7444,9
7445,9
7446,9
7447,9
7448,9
7449,3
7450,3
7451,3
7452,9
7453,9
7454,9
7455,3
7456,3
7457,3
7458,9
7459,9
7460,9
7461,3
7462,3
7463,3
7464,3
7465,3
7466,3
7467,3
7468,3
7469,3
7470,3
7471,3
7472,3
7473,9
7474,9
7475,9
7476,3
7477,3
7478,3
7479,9
7480,9
7481,9
7482,3
7483,3
7484,3
7485,9
7486,9
7487,9
7488,9
7489,9
7490,9
7491,3
7492,3
7493,3
7494,9
7495,9
7496,9
7497,9
7498,9
7499,9
7500,3
7501,3
7502,3
7503,9
7504,9
7505,9
7506,9
7507,9
7508,9
7509,9
7510,9
7511,9
7512,3
7513,3
7514,3
7515,9
7516,9
7517,9
7518,3
7519,3
7520,3
7521,9
7522,9
7523,9
7524,3
7525,3
7526,3
7527,3
7528,3
7529,3
7530,3
7531,3
7532,3
7533,3
7534,3
7535,3
7536,3
7537,3
7538,3
7539,9
7540,9
7541,9
7542,9
7543,9
7544,9
7545,9
7546,9
7547,9
7548,9
7549,9
7550,9
7551,3
7552,3
7553,3
7554,9
7555,9
7556,9
7557,3
7558,3
7559,3
7560,3
7561,3
7562,3
7563,9
7564,9
7565,9
7566,9
7567,9
7568,9
7569,3
7570,3
7571,3
7572,3
7573,3
7574,3
7575,9
7576,9
7577,9
7578,9
7579,9
7580,9
7581,3
7582,3
7583,3
7584,3
7585,3
7586,3
7587,9
7588,9
7589,9
7590,3
7591,3
7592,3
7593,3
7594,3
7595,3
7596,9
7597,9
7598,9
7599,9
7600,9
7601,9
7602,3
7603,3
7604,3
7605,9
7606,9
7607,9
7608,3
7609,3
7610,3
7611,3
7612,3
7613,3
7614,9
7615,9
7616,9
7617,3
7618,3
7619,3
7620,9
7621,9
7622,9
7623,9
7624,9
7625,9
7626,9
7627,9
7628,9
7629,9
7630,9
7631,9
7632,9
7633,9
7634,9
7635,3
7636,3
7637,3
7638,9
7639,9
7640,9
7641,9
7642,9
7643,9
7644,3
7645,3
7646,3
7647,3
7648,3
7649,3
7650,3
7651,3
7652,3
7653,9
7654,9
7655,9
7656,3
7657,3
7658,3
7659,3
7660,3
7661,3
7662,9
7663,9
7664,9
7665,3
7666,3
7667,3
7668,9
7669,9
7670,9
7671,9
7672,9
7673,9
7674,9
7675,9
7676,9
7677,9
7678,9
7679,9
7680,3
7681,3
7682,3
7683,9
7684,9
7685,9
7686,3
7687,3
7688,3
7689,9
7690,9
7691,9
7692,3
7693,3
7694,3
7695,3
7696,3
7697,3
7698,3
7699,3
7700,3
7701,9
7702,9
7703,9
7704,9
7705,9
7706,9
7707,3
7708,3
7709,3
7710,3
7711,3
7712,3
7713,3
7714,3
7715,3
7716,3
7717,3
7718,3
7719,3
7720,3
7721,3
7722,9
7723,9
7724,9
7725,3
7726,3
7727,3
7728,3
7729,3
7730,3
7731,3
7732,3
7733,3
7734,3
7735,3
7736,3
7737,3
7738,3
7739,3
7740,9
7741,9
7742,9
7743,9
7744,9
7745,9
7746,3
7747,3
7748,3
7749,9
7750,9
7751,9
7752,9
7753,9
7754,9
7755,3
7756,3
7757,3
7758,9
7759,9
7760,9
7761,3
7762,3
7763,3
7764,9
7765,9
7766,9
7767,3
7768,3
7769,3
7770,3
7771,3
7772,3
7773,9
7774,9
7775,9
7776,3
7777,3
7778,3
7779,9
7780,9
7781,9
7782,3
7783,3
7784,3
7785,3
7786,3
7787,3
7788,9
7789,9
7790,9
7791,3
7792,3
7793,3
7794,9
7795,9
7796,9
7797,9
7798,9
7799,9
7800,9
7801,9
7802,9
7803,9
7804,9
7805,9
7806,3
7807,3
7808,3
7809,3
7810,3
7811,3
7812,9
7813,9
7814,9
7815,9
7816,9
7817,9
7818,9
7819,9
7820,9
7821,3
7822,3
7823,3
7824,3
7825,3
7826,3
7827,9
7828,9
7829,9
7830,3
7831,3
7832,3
7833,3
7834,3
7835,3
7836,3
7837,3
7838,3
7839,9
7840,9
7841,9
7842,3
7843,3
7844,3
7845,3
7846,3
7847,3
7848,3
7849,3
7850,3
7851,3
7852,3
7853,3
7854,3
7855,3
7856,3
7857,9
7858,9
7859,9
7860,3
7861,3
7862,3
7863,9
7864,9
7865,9
7866,9
7867,9
7868,9
7869,3
7870,3
7871,3
7872,9
7873,9
7874,9
7875,9
7876,9
7877,9
7878,9
7879,9
7880,9
7881,9
7882,9
7883,9
7884,9
7885,9
7886,9
7887,3
7888,3
7889,3
7890,3
7891,3
7892,3
7893,9
7894,9
7895,9
7896,9
7897,9
7898,9
7899,3
7900,3
7901,3
7902,9
7903,9
7904,9
7905,3
7906,3
7907,3
7908,3
7909,3
7910,3
7911,3
7912,3
7913,3
7914,3
7915,3
7916,3
7917,3
7918,3
7919,3
7920,9
7921,9
7922,9
7923,3
7924,3
7925,3
7926,3
7927,3
7928,3
7929,9
7930,9
7931,9
7932,9
7933,9
7934,9
7935,9
7936,9
7937,9
7938,3
7939,3
7940,3
7941,3
7942,3
7943,3
7944,3
7945,3
7946,3
7947,3
7948,3
7949,3
7950,9
7951,9
7952,9
7953,3
7954,3
7955,3
7956,9
7957,9
7958,9
7959,3
7960,3
7961,3
7962,3
7963,3
7964,3
7965,9
7966,9
7967,9
7968,9
7969,9
7970,9
7971,3
7972,3
7973,3
7974,9
7975,9
7976,9
7977,3
7978,3
7979,3
7980,3
7981,3
7982,3
7983,9
7984,9
7985,9
7986,3
7987,3
7988,3
7989,9
7990,9
7991,9
7992,9
7993,9
7994,9
7995,9
7996,9
7997,9
7998,9
7999,9
8000,9
8001,3
8002,3
8003,3
8004,3
8005,3
8006,3
8007,3
8008,3
8009,3
8010,3
8011,3
8012,3
8013,9
8014,9
8015,9
8016,3
8017,3
8018,3
8019,9
8020,9
8021,9
8022,3
8023,3
8024,3
8025,3
8026,3
8027,3
8028,3
8029,3
8030,3
8031,3
8032,3
8033,3
8034,9
8035,9
8036,9
8037,3
8038,3
8039,3
8040,9
8041,9
8042,9
8043,9
8044,9
8045,9
8046,9
8047,9
8048,9
8049,3
8050,3
8051,3
8052,3
8053,3
8054,3
8055,9
8056,9
8057,9
8058,3
8059,3
8060,3
8061,3
8062,3
8063,3
8064,9
8065,9
8066,9
8067,9
8068,9
8069,9
8070,9
8071,9
8072,9
8073,9
8074,9
8075,9
8076,3
8077,3
8078,3
8079,3
8080,3
8081,3
8082,3
8083,3
8084,3
8085,3
8086,3
8087,3
8088,9
8089,9
8090,9
8091,3
8092,3
8093,3
8094,3
8095,3
8096,3
8097,9
8098,9
8099,9
8100,9
8101,9
8102,9
8103,9
8104,9
8105,9
8106,9
8107,9
8108,9
8109,9
8110,9
8111,9
8112,9
8113,9
8114,9
8115,9
8116,9
8117,9
8118,3
8119,3
8120,3
8121,3
8122,3
8123,3
8124,3
8125,3
8126,3
8127,9
8128,9
8129,9
8130,9
8131,9
8132,9
8133,3
8134,3
8135,3
8136,3
8137,3
8138,3
8139,3
8140,3
8141,3
8142,9
8143,9
8144,9
8145,9
8146,9
8147,9
8148,3
8149,3
8150,3
8151,3
8152,3
8153,3
8154,9
8155,9
8156,9
8157,9
8158,9
8159,9
8160,9
8161,9
8162,9
8163,3
8164,3
8165,3
8166,9
8167,9
8168,9
8169,9
8170,9
8171,9
8172,3
8173,3
8174,3
8175,9
8176,9
8177,9
8178,3
8179,3
8180,3
8181,9
8182,9
8183,9
8184,3
8185,3
8186,3
8187,9
8188,9
8189,9
8190,3
8191,3
8192,3
8193,9
8194,9
8195,9
8196,9
8197,9
8198,9
8199,3
8200,3
8201,3
8202,9
8203,9
8204,9
8205,3
8206,3
8207,3
8208,9
8209,9
8210,9
8211,3
8212,3
8213,3
8214,9
8215,9
8216,9
8217,3
8218,3
8219,3
8220,9
8221,9
8222,9
8223,9
8224,9
8225,9
8226,3
8227,3
8228,3
8229,3
8230,3
8231,3
8232,9
8233,9
8234,9
8235,9
8236,9
8237,9
8238,9
8239,9
8240,9
8241,3
8242,3
8243,3
8244,3
8245,3
8246,3
8247,9
8248,9
8249,9
8250,3
8251,3
8252,3
8253,9
8254,9
8255,9
8256,3
8257,3
8258,3
8259,9
8260,9
8261,9
8262,3
8263,3
8264,3
8265,9
8266,9
8267,9
8268,3
8269,3
8270,3
8271,3
8272,3
8273,3
8274,9
8275,9
8276,9
8277,3
8278,3
8279,3
8280,3
8281,3
8282,3
8283,9
8284,9
8285,9
8286,3
8287,3
8288,3
8289,9
8290,9
8291,9
8292,3
8293,3
8294,3
8295,9
8296,9
8297,9
8298,3
8299,3
8300,3
8301,9
8302,9
8303,9
8304,3
8305,3
8306,3
8307,3
8308,3
8309,3
8310,9
8311,9
8312,9
8313,3
8314,3
8315,3
8316,9
8317,9
8318,9
8319,3
8320,3
8321,3
8322,3
8323,3
8324,3
8325,9
8326,9
8327,9
8328,9
8329,9
8330,9
8331,3
8332,3
8333,3
8334,9
8335,9
8336,9
8337,3
8338,3
8339,3
8340,3
8341,3
8342,3
8343,9
8344,9
8345,9
8346,9
8347,9
8348,9
8349,9
8350,9
8351,9
8352,9
8353,9
8354,9
8355,9
8356,9
8357,9
8358,9
8359,9
8360,9
8361,9
8362,9
8363,9
8364,9
8365,9
8366,9
8367,9
8368,9
8369,9
8370,9
8371,9
8372,9
8373,3
8374,3
8375,3
8376,3
8377,3
8378,3
8379,3
8380,3
8381,3
8382,3
8383,3
8384,3
8385,3
8386,3
8387,3
8388,9
8389,9
8390,9
8391,9
8392,9
8393,9
8394,3
8395,3
8396,3
8397,9
8398,9
8399,9
8400,9
8401,9
8402,9
8403,9
8404,9
8405,9
8406,3
8407,3
8408,3
8409,9
8410,9
8411,9
8412,3
8413,3
8414,3
8415,3
8416,3
8417,3
8418,3
8419,3
8420,3
8421,3
8422,3
8423,3
8424,9
8425,9
8426,9
8427,9
8428,9
8429,9
8430,9
8431,9
8432,9
8433,3
8434,3
8435,3
8436,9
8437,9
8438,9
8439,9
8440,9
8441,9
8442,9
8443,9
8444,9
8445,9
8446,9
8447,9
8448,9
8449,9
8450,9
8451,3
8452,3
8453,3
8454,3
8455,3
8456,3
8457,3
8458,3
8459,3
8460,3
8461,3
8462,3
8463,9
8464,9
8465,9
8466,3
8467,3
8468,3
8469,3
8470,3
8471,3
8472,9
8473,9
8474,9
8475,9
8476,9
8477,9
8478,3
8479,3
8480,3
8481,3
8482,3
8483,3
8484,9
8485,9
8486,9
8487,9
8488,9
8489,9
8490,3
8491,3
8492,3
8493,3
8494,3
8495,3
8496,9
8497,9
8498,9
8499,3
8500,3
8501,3
8502,3
8503,3
8504,3
8505,3
8506,3
8507,3
8508,9
8509,9
8510,9
8511,3
8512,3
8513,3
8514,3
8515,3
8516,3
8517,9
8518,9
8519,9
8520,3
8521,3
8522,3
8523,3
8524,3
8525,3
8526,9
8527,9
8528,9
8529,3
8530,3
8531,3
8532,3
8533,3
8534,3
8535,3
8536,3
8537,3
8538,3
8539,3
8540,3
8541,9
8542,9
8543,9
8544,3
8545,3
8546,3
8547,3
8548,3
8549,3
8550,9
8551,9
8552,9
8553,3
8554,3
8555,3
8556,3
8557,3
8558,3
8559,9
8560,9
8561,9
8562,9
8563,9
8564,9
8565,3
8566,3
8567,3
8568,9
8569,9
8570,9
8571,3
8572,3
8573,3
8574,9
8575,9
8576,9
8577,9
8578,9
8579,9
8580,9
8581,9
8582,9
8583,3
8584,3
8585,3
8586,9
8587,9
8588,9
8589,9
8590,9
8591,9
8592,9
